label,message,tokens,message_length,word_count,avg_word_length
0,honey can you pls find out how much they sell predicte in nigeria and how many times can it be used its very important to have a reply before monday,"['honey', 'pls', 'find', 'much', 'sell', 'predicte', 'nigeria', 'many', 'times', 'used', 'important', 'reply', 'monday']",148,30,4.933333333333334
0,machan you go to gym tomorrow i wil come late goodnight,"['machan', 'go', 'gym', 'tomorrow', 'wil', 'come', 'late', 'goodnight']",55,11,5.0
0,a bloo bloo bloo ill miss the first bowl,"['bloo', 'bloo', 'bloo', 'ill', 'miss', 'first', 'bowl']",40,9,4.444444444444445
0,hostbased idps for linux systems,"['hostbased', 'idps', 'linux', 'systems']",32,5,6.4
0,sorry battery died yeah im here,"['sorry', 'battery', 'died', 'yeah', 'im']",31,6,5.166666666666667
0,then u going ikea str aft dat,"['u', 'going', 'ikea', 'str', 'aft', 'dat']",29,7,4.142857142857143
0,thank you for callingforgot to say happy onam to you sirjii am fine here and remembered you when i met an insurance personmeet you in qatar insha allahrakhesh ex tata aig who joined tisscotayseer,"['thank', 'callingforgot', 'say', 'happy', 'onam', 'sirjii', 'fine', 'remembered', 'met', 'insurance', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'joined', 'tisscotayseer']",195,34,5.735294117647059
0,i am going to bed now prin,"['going', 'bed', 'prin']",26,7,3.7142857142857144
0,set a place for me in your heart and not in your mind as the mind easily forgets but the heart will always remember wish you happy valentines day,"['set', 'place', 'heart', 'mind', 'mind', 'easily', 'forgets', 'heart', 'always', 'remember', 'wish', 'happy', 'valentines', 'day']",145,29,5.0
1,private your account statement for shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']",93,15,6.2
1,u are subscribed to the best mobile content service in the uk for per ten days until you send stop to helpline,"['u', 'subscribed', 'best', 'mobile', 'content', 'service', 'uk', 'per', 'ten', 'days', 'send', 'stop', 'helpline']",110,22,5.0
0,or i guess ltgt min,"['guess', 'ltgt', 'min']",19,5,3.8
0,i know complain num onlybettr directly go to bsnl offc nd apply for it,"['know', 'complain', 'num', 'onlybettr', 'directly', 'go', 'bsnl', 'offc', 'nd', 'apply']",70,14,5.0
0,how much u trying to get,"['much', 'u', 'trying', 'get']",24,6,4.0
1,our mobile number has won to claim calls us back or ring the claims hot line on,"['mobile', 'number', 'claim', 'calls', 'us', 'back', 'ring', 'claims', 'hot', 'line']",79,17,4.647058823529412
0,v skint too but fancied few bevieswaz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey if i dont make it hav gd night,"['v', 'skint', 'fancied', 'bevieswaz', 'gona', 'go', 'meet', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earthsofa', 'v', 'comfey', 'dont', 'make', 'hav', 'gd', 'night']",145,30,4.833333333333333
0,why dont you go tell your friend youre not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,"['dont', 'go', 'tell', 'friend', 'youre', 'sure', 'want', 'live', 'smokes', 'much', 'spend', 'hours', 'begging', 'come', 'smoke']",143,29,4.931034482758621
0,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,"['da', 'birthdate', 'certificate', 'april', 'real', 'date', 'today', 'dont', 'publish', 'shall', 'give', 'special', 'treat', 'keep', 'secret', 'way', 'thanks', 'wishes']",171,35,4.885714285714286
0,a gram usually runs like ltgt a half eighth is smarter though and gets you almost a whole second gram for ltgt,"['gram', 'usually', 'runs', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'gets', 'almost', 'whole', 'second', 'gram', 'ltgt']",110,22,5.0
0,no it was cancelled yeah baby well that sounds important so i understand my darlin give me a ring later on this fone love kate x,"['cancelled', 'yeah', 'baby', 'well', 'sounds', 'important', 'understand', 'darlin', 'give', 'ring', 'later', 'fone', 'love', 'kate', 'x']",128,26,4.923076923076923
0,im a guy browsin is compulsory,"['im', 'guy', 'browsin', 'compulsory']",30,6,5.0
0,nope i just forgot will show next week,"['nope', 'forgot', 'show', 'next', 'week']",38,8,4.75
0,wen did you get so spiritual and deep thats great,"['wen', 'get', 'spiritual', 'deep', 'thats', 'great']",49,10,4.9
0,some are lasting as much as hours you might get lucky,"['lasting', 'much', 'hours', 'might', 'get', 'lucky']",53,11,4.818181818181818
0,dun need to pick ur gf,"['dun', 'need', 'pick', 'ur', 'gf']",22,6,3.6666666666666665
0,aiyo a bit pai seh noe scared he dun rem who i am then die hee but he become better lookin oredi leh,"['aiyo', 'bit', 'pai', 'seh', 'noe', 'scared', 'dun', 'rem', 'die', 'hee', 'become', 'better', 'lookin', 'oredi', 'leh']",100,23,4.3478260869565215
0,why nothing ok anyway give me treat,"['nothing', 'ok', 'anyway', 'give', 'treat']",35,7,5.0
0,if you r home then come down within min,"['r', 'home', 'come', 'within', 'min']",39,9,4.333333333333333
0,just woke up yeesh its late but i didnt fall asleep til ltgt am,"['woke', 'yeesh', 'late', 'didnt', 'fall', 'asleep', 'til', 'ltgt']",63,14,4.5
0,thank you i like you as well,"['thank', 'like', 'well']",28,7,4.0
1,private your account statement for shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']",93,15,6.2
0,hi this is yijue its regarding the textbook its intro to algorithms second edition im selling it for,"['hi', 'yijue', 'regarding', 'textbook', 'intro', 'algorithms', 'second', 'edition', 'im', 'selling']",100,18,5.555555555555555
0,yep by the pretty sculpture,"['yep', 'pretty', 'sculpture']",27,5,5.4
0,science tells that chocolate will melt under the sunlight please dont walk under the sunlight bcozi dont want to loss a sweet friend,"['science', 'tells', 'chocolate', 'melt', 'sunlight', 'please', 'dont', 'walk', 'sunlight', 'bcozi', 'dont', 'want', 'loss', 'sweet', 'friend']",132,23,5.739130434782608
1,more people are dogging in your area now call and join like minded guys why not arrange yourself theres this evening a minapn lsbb,"['people', 'dogging', 'area', 'call', 'join', 'like', 'minded', 'guys', 'arrange', 'theres', 'evening', 'minapn', 'lsbb']",130,24,5.416666666666667
0,oh icic k lor den meet other day,"['oh', 'icic', 'k', 'lor', 'den', 'meet', 'day']",32,8,4.0
0,noits ful of song lyrics,"['noits', 'ful', 'song', 'lyrics']",24,5,4.8
1,freemsg hey im buffy and love to satisfy men home alone feeling randy reply c my pix qlynnbv helpp a msg send stop to stop txts,"['freemsg', 'hey', 'im', 'buffy', 'love', 'satisfy', 'men', 'home', 'alone', 'feeling', 'randy', 'reply', 'c', 'pix', 'qlynnbv', 'helpp', 'msg', 'send', 'stop', 'stop', 'txts']",127,26,4.884615384615385
1,free video camera phones with half price line rental for mths and cross ntwk mins txts call mobileupd or calloptout,"['free', 'video', 'camera', 'phones', 'half', 'price', 'line', 'rental', 'mths', 'cross', 'ntwk', 'mins', 'txts', 'call', 'mobileupd', 'calloptout']",115,20,5.75
0,my darling sister how are you doing whens school resuming is there a minimum wait period before you reapply do take care,"['darling', 'sister', 'whens', 'school', 'resuming', 'minimum', 'wait', 'period', 'reapply', 'take', 'care']",120,22,5.454545454545454
0,sthis will increase the chance of winning,"['sthis', 'increase', 'chance', 'winning']",41,7,5.857142857142857
1,message important information for o user today is your lucky day find out why log onto there is a fantastic surprise awaiting you,"['message', 'important', 'information', 'user', 'today', 'lucky', 'day', 'find', 'log', 'onto', 'fantastic', 'surprise', 'awaiting']",129,23,5.608695652173913
1,please call immediately as there is an urgent message waiting for you,"['please', 'call', 'immediately', 'urgent', 'message', 'waiting']",69,12,5.75
0,ive reached already,"['ive', 'reached', 'already']",19,3,6.333333333333333
0,i cant right this second gotta hit people up first,"['cant', 'right', 'second', 'got', 'ta', 'hit', 'people', 'first']",50,10,5.0
0,i dont think so you dont need to be going out that late on a school night especially when the one class you have is the one you missed last wednesday and probably failed a test in on friday,"['dont', 'think', 'dont', 'need', 'going', 'late', 'school', 'night', 'especially', 'one', 'class', 'one', 'missed', 'last', 'wednesday', 'probably', 'failed', 'test', 'friday']",189,39,4.846153846153846
0,she was supposed to be but couldnt make it shes still in town though,"['supposed', 'couldnt', 'make', 'shes', 'still', 'town', 'though']",68,14,4.857142857142857
0,aiyo cos i sms then neva reply so i wait to reply lar i tot havent finish ur lab wat,"['aiyo', 'cos', 'sms', 'neva', 'reply', 'wait', 'reply', 'lar', 'tot', 'havent', 'finish', 'ur', 'lab', 'wat']",84,20,4.2
1,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim c validhrs only,"['urgent', 'trying', 'contact', 'u', 'todays', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'c', 'validhrs']",130,25,5.2
0,im ok will do my part tomorrow,"['im', 'ok', 'part', 'tomorrow']",30,7,4.285714285714286
1,as one of our registered subscribers u can enter the draw a gb gift voucher by replying with enter to unsubscribe text stop,"['one', 'registered', 'subscribers', 'u', 'enter', 'draw', 'gb', 'gift', 'voucher', 'replying', 'enter', 'unsubscribe', 'text', 'stop']",123,23,5.3478260869565215
0,thats cool ill come by like ltgt ish,"['thats', 'cool', 'ill', 'come', 'like', 'ltgt', 'ish']",36,8,4.5
0,dnt worryuse ice pieces in a cloth packalso take tablets,"['dnt', 'worryuse', 'ice', 'pieces', 'cloth', 'packalso', 'take', 'tablets']",56,10,5.6
0,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,"['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feels', 'light', 'someone', 'feels', 'heavy', 'someone', 'leaves', 'goodmorning']",149,25,5.96
0,ok no prob take ur time,"['ok', 'prob', 'take', 'ur', 'time']",23,6,3.8333333333333335
0,yes ammaelife takes lot of turns you can only sit and try to hold the steering,"['yes', 'ammaelife', 'takes', 'lot', 'turns', 'sit', 'try', 'hold', 'steering']",78,16,4.875
0,great comedycant stop laughing da,"['great', 'comedycant', 'stop', 'laughing', 'da']",33,5,6.6
1,private your account statement for xxxxxx shows unredeemed s i m points call identifier code expires,"['private', 'account', 'statement', 'xxxxxx', 'shows', 'unredeemed', 'points', 'call', 'identifier', 'code', 'expires']",100,16,6.25
0,sir waiting for your letter,"['sir', 'waiting', 'letter']",27,5,5.4
0,i have a date on sunday with will,"['date', 'sunday']",33,8,4.125
0,just come home i dont want u to be miserable,"['come', 'home', 'dont', 'want', 'u', 'miserable']",44,10,4.4
0,k fyi im back in my parents place in south tampa so i might need to do the deal somewhere else,"['k', 'fyi', 'im', 'back', 'parents', 'place', 'south', 'tampa', 'might', 'need', 'deal', 'somewhere', 'else']",94,21,4.476190476190476
0,fuck babe what happened to you how come you never came back,"['fuck', 'babe', 'happened', 'come', 'never', 'came', 'back']",59,12,4.916666666666667
0,then why you came to hostel,"['came', 'hostel']",27,6,4.5
0,you dont know you jabo me abi,"['dont', 'know', 'jabo', 'abi']",29,7,4.142857142857143
0,i liked the new mobile,"['liked', 'new', 'mobile']",22,5,4.4
0,i wont get concentration dear you know you are my mind and everything,"['wont', 'get', 'concentration', 'dear', 'know', 'mind', 'everything']",69,13,5.3076923076923075
0,youll never believe this but i have actually got off at taunton wow,"['youll', 'never', 'believe', 'actually', 'got', 'taunton', 'wow']",67,13,5.153846153846154
0,free any day but i finish at on mon n thurs,"['free', 'day', 'finish', 'mon', 'n', 'thurs']",43,11,3.909090909090909
0,ill reach in ard mins ok,"['ill', 'reach', 'ard', 'mins', 'ok']",24,6,4.0
0,lol please do actually send a pic of yourself right now i wanna see pose with a comb and hair dryer or something,"['lol', 'please', 'actually', 'send', 'pic', 'right', 'wan', 'na', 'see', 'pose', 'comb', 'hair', 'dryer', 'something']",112,23,4.869565217391305
0,hidid you asked to waheeda fathima about leave,"['hidid', 'asked', 'waheeda', 'fathima', 'leave']",46,8,5.75
1,sunshine quiz wkly q win a top sony dvd player if u know which country liverpool played in mid week txt ansr to sptyrone,"['sunshine', 'quiz', 'wkly', 'q', 'win', 'top', 'sony', 'dvd', 'player', 'u', 'know', 'country', 'liverpool', 'played', 'mid', 'week', 'txt', 'ansr', 'sptyrone']",120,24,5.0
0,and is there a way you can send shades stuff to her and she has been wonderful too,"['way', 'send', 'shades', 'stuff', 'wonderful']",82,18,4.555555555555555
0,busy here trying to finish for new year i am looking forward to finally meeting you,"['busy', 'trying', 'finish', 'new', 'year', 'looking', 'forward', 'finally', 'meeting']",83,16,5.1875
0,why you dint come with us,"['dint', 'come', 'us']",25,6,4.166666666666667
0,mm yes dear look how i am hugging you both p,"['mm', 'yes', 'dear', 'look', 'hugging', 'p']",44,11,4.0
0,alright thanks for the advice enjoy your night out ima try to get some sleep,"['alright', 'thanks', 'advice', 'enjoy', 'night', 'ima', 'try', 'get', 'sleep']",76,15,5.066666666666666
0,cant believe i said so many things to you this morning when all i really wanted to say was good morning i love you have a beautiful morning see you in the library later,"['cant', 'believe', 'said', 'many', 'things', 'morning', 'really', 'wanted', 'say', 'good', 'morning', 'love', 'beautiful', 'morning', 'see', 'library', 'later']",168,34,4.9411764705882355
0,quite ok but a bit ex u better go eat smth now else ill feel guilty,"['quite', 'ok', 'bit', 'ex', 'u', 'better', 'go', 'eat', 'smth', 'else', 'ill', 'feel', 'guilty']",67,16,4.1875
0,ill call you evening ill some ideas,"['ill', 'call', 'evening', 'ill', 'ideas']",35,7,5.0
1,free ringtone text first to for a poly or text get to for a true tone help after st free tones are xpw to end txt stop,"['free', 'ringtone', 'text', 'first', 'poly', 'text', 'get', 'true', 'tone', 'help', 'st', 'free', 'tones', 'xpw', 'end', 'txt', 'stop']",118,27,4.37037037037037
0,okie,['okie'],4,1,4.0
0,his bday real is in april,"['bday', 'real', 'april']",25,6,4.166666666666667
0,so now my dad is gonna call after he gets out of work and ask all these crazy questions,"['dad', 'gon', 'na', 'call', 'gets', 'work', 'ask', 'crazy', 'questions']",87,19,4.578947368421052
0,probably gonna be here for a while see you later tonight lt,"['probably', 'gon', 'na', 'see', 'later', 'tonight', 'lt']",59,12,4.916666666666667
0,if you arent here in the next ltgt hours imma flip my shit,"['arent', 'next', 'ltgt', 'hours', 'imma', 'flip', 'shit']",58,13,4.461538461538462
0,great i shoot big loads so get ready,"['great', 'shoot', 'big', 'loads', 'get', 'ready']",36,8,4.5
1,this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min btnationalrate,"['nd', 'time', 'tried', 'contact', 'u', 'u', 'pound', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'min', 'btnationalrate']",123,26,4.730769230769231
0,i gotta collect da car at lei,"['got', 'ta', 'collect', 'da', 'car', 'lei']",29,7,4.142857142857143
0,give me a sec to think think about it,"['give', 'sec', 'think', 'think']",37,9,4.111111111111111
0,good sleep is about rhythm the person has to establish a rhythm that the body will learn and use if you want to know more,"['good', 'sleep', 'rhythm', 'person', 'establish', 'rhythm', 'body', 'learn', 'use', 'want', 'know']",121,25,4.84
0,how i noe did specify da domain as nusstu still in sch,"['noe', 'specify', 'da', 'domain', 'nusstu', 'still', 'sch']",54,12,4.5
